업소명;프랜차이즈명;시/도;군/구;읍/면/동;상세주소;전화번호
부어치킨-세곡점;부어치킨;서울;강남구;세곡동;590 라온 프라이빗시티 1층114호,115호; 050352939076
부어치킨-세곡점;부어치킨;서울;강남구;세곡동;590 라온 프라이빗시티 1층114호,115호; 050352939076
깐부치킨-세곡점;깐부치킨;서울;강남구;세곡동;590 라온 프라이빗시티 지상1층 108호; 050712981911
모던통닭-일원점;모던통닭;서울;강남구;일원동;666-8 102호; 050352851961
돈치킨-자곡점;돈치킨;서울;강남구;자곡동;621 엘에이치강남3단지 상가동 1층 102호; 050712973560
갈현동치떡;;서울;강남구;역삼동;656-19 지엔에스 1층; 050718631048
갈현동치떡;;서울;강남구;역삼동;656-19 지엔에스 1층; 050718631048
옛날통닭&국물떡볶이-역삼점;;서울;강남구;역삼동;699-20 1층 103호; 050718623000
옛날통닭&국물떡볶이-역삼점;;서울;강남구;역삼동;699-20 1층 103호; 050718623000
대왕통닭-역삼점;대왕통닭;서울;강남구;역삼동;699-20 1층 103호; 050718622931
대왕통닭-역삼점;대왕통닭;서울;강남구;역삼동;699-20 1층 103호; 050718622931
옛날통닭&국물닭발-역삼점;;서울;강남구;역삼동;699-20 1층 103호; 050718622991
옛날통닭&국물닭발-역삼점;;서울;강남구;역삼동;699-20 1층 103호; 050718622991
배가무닭볶음탕;;서울;강남구;대치동;896-16 1층;
옛날치킨&피자-역삼점;;서울;강남구;역삼동;699-20 1층 103호; 050718623002
옛날치킨&피자-역삼점;;서울;강남구;역삼동;699-20 1층 103호; 050718623002
리꼬리꼬;;서울;강남구;대치동;902 대치포스코더샵아파트 지층12호;
걸작떡볶이치킨-서울대치점;걸작떡볶이치킨;서울;강남구;대치동;919-11 동해빌딩 1층; 050352976289
걸작떡볶이치킨-서울대치점;걸작떡볶이치킨;서울;강남구;대치동;919-11 동해빌딩 1층; 050352976289
매콤닭볶음탕&안동찜닭-역삼점;;서울;강남구;역삼동;699-20 1층 103호; 050718622999
매콤닭볶음탕&안동찜닭-역삼점;;서울;강남구;역삼동;699-20 1층 103호; 050718622999
더블폭탄피자-강남점;;서울;강남구;논현동;114-19 1층; 050718659207
더블폭탄피자-강남점;;서울;강남구;논현동;114-19 1층; 050718659207
64겹페스츄리피자;;서울;강남구;논현동;114-19 1층; 050718659209
64겹페스츄리피자;;서울;강남구;논현동;114-19 1층; 050718659209
날씬한씬피자&훈제치킨;;서울;강남구;논현동;114-19 1층; 050718659215
날씬한씬피자&훈제치킨;;서울;강남구;논현동;114-19 1층; 050718659215
하나더피자&훈제치킨;;서울;강남구;논현동;114-19 1층; 050718659213
하나더피자&훈제치킨;;서울;강남구;논현동;114-19 1층; 050718659213
길포차;;서울;강남구;대치동;901-77 1층 103호;
델리치킨;;서울;강남구;역삼동;656-19 지엔에스 1층; 050352559592
델리치킨;;서울;강남구;역삼동;656-19 지엔에스 1층; 050352559592
델리파닭;;서울;강남구;역삼동;656-19 지엔에스 1층; 050352549995
델리파닭;;서울;강남구;역삼동;656-19 지엔에스 1층; 050352549995
치킨&돈까스대치2분점;;서울;강남구;대치동;912-24 대일빌딩 101호;
치킨&돈까스대치2분점;;서울;강남구;대치동;912-24 대일빌딩 101호;
치킨&돈까스대치2분점;;서울;강남구;대치동;912-24 대일빌딩 101호;
교촌치킨-역삼1호점;교촌치킨;서울;강남구;역삼동;834-103 834-103 1층; 050352597020
교촌치킨-역삼1호점;교촌치킨;서울;강남구;역삼동;834-103 834-103 1층; 050352597020
티바두마리치킨-대치점;티바두마리치킨;서울;강남구;대치동;939-28 윤성빌딩 106호; 050352962678
티바두마리치킨-대치점;티바두마리치킨;서울;강남구;대치동;939-28 윤성빌딩 106호; 050352962678
티바두마리치킨-대치점;티바두마리치킨;서울;강남구;대치동;939-28 윤성빌딩 106호; 050352962678
네네치킨-대치점;네네치킨;서울;강남구;대치동;902 대치포스코더샵아파트 상가동 지하1층 10호,11호; 050712962228
네네치킨-대치점;네네치킨;서울;강남구;대치동;902 대치포스코더샵아파트 상가동 지하1층 10호,11호; 050712962228
놀부옛날통닭-선릉점;놀부옛날통닭;서울;강남구;대치동;896-28 지하1층; 050352918952
놀부옛날통닭-선릉점;놀부옛날통닭;서울;강남구;대치동;896-28 지하1층; 050352918952
놀부옛날통닭-선릉점;놀부옛날통닭;서울;강남구;대치동;896-28 지하1층; 050352918952
멕시카나-선릉역점;멕시카나;서울;강남구;대치동;890-54 1층 103호; 050352590566
멕시카나-선릉역점;멕시카나;서울;강남구;대치동;890-54 1층 103호; 050352590566
가마치통닭-역삼점;가마치통닭;서울;강남구;역삼동;799-21 창림빌딩 1층 104호; 050352932617
가마치통닭-역삼점;가마치통닭;서울;강남구;역삼동;799-21 창림빌딩 1층 104호; 050352932617
또래오래-강남대치점;또래오래;서울;강남구;대치동;962-12 1층; 050352588941
또래오래-강남대치점;또래오래;서울;강남구;대치동;962-12 1층; 050352588941
가마로강정-한티점;가마로강정;서울;강남구;대치동;908 1층 6호; 050352849926
가마로강정-한티점;가마로강정;서울;강남구;대치동;908 1층 6호; 050352849926
BHC-한티역점;BHC;서울;강남구;대치동;922-17 1층; 050712947665
BHC-한티역점;BHC;서울;강남구;대치동;922-17 1층; 050712947665
BHC-한티역점;BHC;서울;강남구;대치동;922-17 1층; 050712947665
훌랄라치킨-역삼1점;훌랄라치킨;서울;강남구;역삼동;723 혜성빌딩 1층; 050352983923
훌랄라치킨-역삼1점;훌랄라치킨;서울;강남구;역삼동;723 혜성빌딩 1층; 050352983923
질할브로스-청담점;;서울;강남구;청담동;124-11;
옛날통닭-한티역점;옛날통닭;서울;강남구;대치동;922-28 성진빌딩 1층 102호;
둘둘치킨-선릉공원점;둘둘치킨;서울;강남구;삼성동;142-22 dmp 지상1층;
바른치킨-강남선릉점;바른치킨;서울;강남구;대치동;889-72 선릉 MT 빌딩 101호;
깐부치킨-한티점;깐부치킨;서울;강남구;대치동;908-20 대치 EM 프라자 1층 101호; 050352932028
치킨뱅이-삼성3호점;치킨뱅이;서울;강남구;대치동;1000-1 1층;
네네치킨-도곡점;네네치킨;서울;강남구;도곡동;543-7 도곡1차 I PARK 상가동 지하1층 107호; 050352960931
네네치킨-도곡점;네네치킨;서울;강남구;도곡동;543-7 도곡1차 I PARK 상가동 지하1층 107호; 050352960931
푸라닭-대치점;푸라닭;서울;강남구;대치동;905-28 1층 103호; 050352883087
치킨혁명-언주점;치킨혁명;서울;강남구;논현동;176-24 지하1층; 050352846410
치킨혁명-언주점;치킨혁명;서울;강남구;논현동;176-24 지하1층; 050352846410
치교치킨-선릉점;치교치킨;서울;강남구;삼성동;143-33 지하1층; 050352919904
치교치킨-선릉점;치교치킨;서울;강남구;삼성동;143-33 지하1층; 050352919904
치킨플러스-대치점;치킨플러스;서울;강남구;대치동;916-4 목림 1층; 050352931621
치킨플러스-대치점;치킨플러스;서울;강남구;대치동;916-4 목림 1층; 050352931621
당신은지금치킨이땡긴다-역삼1호점;당신은지금치킨이땡긴다;서울;강남구;역삼동;799-18 지하1층 주방3호; 050353713260
당신은지금치킨이땡긴다-역삼1호점;당신은지금치킨이땡긴다;서울;강남구;역삼동;799-18 지하1층 주방3호; 050353713260
가마로강정-삼성동점;가마로강정;서울;강남구;삼성동;16 지상1층 107호; 050352598954
가마로강정-삼성동점;가마로강정;서울;강남구;삼성동;16 지상1층 107호; 050352598954
생활치킨-강남역점;생활치킨;서울;강남구;역삼동;831-27 1층; 050718652746
지코바치킨-삼성1호점;지코바;서울;강남구;삼성동;26-34 지상1층 101호; 050352919004
지코바치킨-삼성1호점;지코바;서울;강남구;삼성동;26-34 지상1층 101호; 050352919004
페리카나-경복점;페리카나;서울;강남구;논현동;277 1층; 050712956648
꼬꾸이참나무누룽지통닭-일원점;;서울;강남구;일원동;681-7 지상1층; 050702793123
꼬꾸이참나무누룽지통닭-일원점;;서울;강남구;일원동;681-7 지상1층; 050702793123
BHC-일원삼성점;BHC;서울;강남구;수서동;747 삼성아파트 상가 101-4호; 050352980227
BHC-일원삼성점;BHC;서울;강남구;수서동;747 삼성아파트 상가 101-4호; 050352980227
BHC-일원삼성점;BHC;서울;강남구;수서동;747 삼성아파트 상가 101-4호; 050352980227
교촌치킨-개포1호점;교촌치킨;서울;강남구;개포동;1229-18 1229-18 1층; 050712911239
교촌치킨-개포1호점;교촌치킨;서울;강남구;개포동;1229-18 1229-18 1층; 050712911239
깐부치킨-개포점;깐부치킨;서울;강남구;개포동;186-16 현대빌딩 108, 109호; 050712976620
BBQ-개포동역점;BBQ;서울;강남구;개포동;186-17 개포종합상가 1층 108호; 050712913490
BBQ-개포동역점;BBQ;서울;강남구;개포동;186-17 개포종합상가 1층 108호; 050712913490
국대후라이드치킨-압구정로데오점;국대후라이드치킨;서울;강남구;신사동;665-6 신한양빌딩 지상1층 10호;
국대후라이드치킨-압구정로데오점;국대후라이드치킨;서울;강남구;신사동;665-6 신한양빌딩 지상1층 10호;
호식이두마리치킨-강남논현1호점;호식이두마리치킨;서울;강남구;논현동;254-24 향원빌딩 1층; 050718665195
BHC-강남구청역점;BHC;서울;강남구;삼성동;8-5 8-5 101호; 050718620681
BHC-강남구청역점;BHC;서울;강남구;삼성동;8-5 8-5 101호; 050718620681
BHC-삼성점;BHC;서울;강남구;삼성동;77-9Chan&Chan Tower 1, 2층; 050712958312
BHC-삼성점;BHC;서울;강남구;삼성동;77-9Chan&Chan Tower 1, 2층; 050712958312
생활치킨-삼성코엑스점;생활치킨;서울;강남구;삼성동;152-55 삼성빌딩 1층; 050712998168
교촌치킨-청담역점;교촌치킨;서울;강남구;청담동;73 진흥아파트 73 진흥아파트 아파트상가 지상1층 5호, 6호; 050352598238
교촌치킨-청담역점;교촌치킨;서울;강남구;청담동;73 진흥아파트 73 진흥아파트 아파트상가 지상1층 5호, 6호; 050352598238
교촌치킨-청담역점;교촌치킨;서울;강남구;청담동;73 진흥아파트 73 진흥아파트 아파트상가 지상1층 5호, 6호; 050352598238
교촌치킨-청담역점;교촌치킨;서울;강남구;청담동;73 진흥아파트 73 진흥아파트 아파트상가 지상1층 5호, 6호; 050352598238
교촌치킨-청담역점;교촌치킨;서울;강남구;청담동;73 진흥아파트 73 진흥아파트 아파트상가 지상1층 5호, 6호; 050352598238
BHC-압구정로데오점;BHC;서울;강남구;신사동;662-19 1층; 050352987704
BHC-압구정로데오점;BHC;서울;강남구;신사동;662-19 1층; 050352987704
BBQ-압구정점;BBQ;서울;강남구;압구정동;481 현대아파트 B-109; 050352587921
BBQ-압구정점;BBQ;서울;강남구;압구정동;481 현대아파트 B-109; 050352587921
자담치킨-청담점;자담치킨;서울;강남구;청담동;46-9 지하1층; 050352900362
자담치킨-청담점;자담치킨;서울;강남구;청담동;46-9 지하1층; 050352900362
BBQ-논현중앙점;BBQ;서울;강남구;논현동;114-14번지 1층; 050352587918
BBQ-논현중앙점;BBQ;서울;강남구;논현동;114-14번지 1층; 050352587918
바른치킨-청담점;바른치킨;서울;강남구;청담동;7-12 지상1층 102호; 050352859587
바른치킨-청담점;바른치킨;서울;강남구;청담동;7-12 지상1층 102호; 050352859587
바른치킨-청담점;바른치킨;서울;강남구;청담동;7-12 지상1층 102호; 050352859587
또래오래-강남대치2점;또래오래;서울;강남구;대치동;978-31; 050352588938
또래오래-강남대치2점;또래오래;서울;강남구;대치동;978-31; 050352588938
생활치킨-대치포스코점;생활치킨;서울;강남구;대치동;893 롯데캐슬아파트 지1층 비10호; 050352951930
깐부치킨-은마아파트점;깐부치킨;서울;강남구;대치동;990; 050718656102
KFC-대치동점;KFC;서울;강남구;대치동;987-20 서진빌딩; 050712922029
BHC-대치포스코점;BHC;서울;강남구;대치동;894 1층 103호; 050352587922
깐부치킨-대치사거리점;깐부치킨;서울;강남구;대치동;913-11 CMS S 1층; 050352966796
호식이두마리치킨-대치1호점;호식이두마리치킨;서울;강남구;대치동;991-9 지하 1층; 050712999764
호식이두마리치킨-대치1호점;호식이두마리치킨;서울;강남구;대치동;991-9 지하 1층; 050712999764
60계-대치점;60계치킨;서울;강남구;대치동;622 대치 클래시아 지상1층 114호; 050712995574
60계-대치점;60계치킨;서울;강남구;대치동;622 대치 클래시아 지상1층 114호; 050712995574
BBQ-대치은마점;BBQ;서울;강남구;대치동;992-4 1층; 050712968934
BBQ-대치은마점;BBQ;서울;강남구;대치동;992-4 1층; 050712968934
BHC-대치포스코점;BHC;서울;강남구;대치동;894 1층 103호; 050352587922
교촌치킨-압구정점;교촌치킨;서울;강남구;신사동;640-5 640-5 1층; 050352596731
교촌치킨-논현1호점;교촌치킨;서울;강남구;논현동;164-16 164-16 1층; 050352596688
60계치킨-서울논현점;60계치킨;서울;강남구;논현동;183-2 1층; 050352993281
BBQ-학동역점;BBQ;서울;강남구;논현동;212-18 1층; 050712900576
BBQ-학동역점;BBQ;서울;강남구;논현동;212-18 1층; 050712900576
BBQ-논현점;BBQ;서울;강남구;논현동;221-7 한양수자인 어반게이트 지하2층 제비201,202,주방23호; 050702780588
BBQ-논현점;BBQ;서울;강남구;논현동;221-7 한양수자인 어반게이트 지하2층 제비201,202,주방23호; 050702780588
BHC-세곡점;BHC;서울;강남구;율현동;71-3 엔투셀빌딩 101호; 050352958475
BHC-세곡점;BHC;서울;강남구;율현동;71-3 엔투셀빌딩 101호; 050352958475
멕시카나-세곡점;멕시카나;서울;강남구;율현동;365 강남 한신휴플러스6단지 336 강남 한신휴플러스 6단지; 050352976522
멕시카나-세곡점;멕시카나;서울;강남구;율현동;365 강남 한신휴플러스6단지 336 강남 한신휴플러스 6단지; 050352976522
멕시카나-세곡점;멕시카나;서울;강남구;율현동;365 강남 한신휴플러스6단지 336 강남 한신휴플러스 6단지; 050352976522
멕시카나-세곡점;멕시카나;서울;강남구;율현동;365 강남 한신휴플러스6단지 336 강남 한신휴플러스 6단지; 050352976522
교촌치킨-세곡점;교촌치킨;서울;강남구;자곡동;611 래미안 강남힐즈 611 래미안 강남힐즈 상가(635)동 1층 103호; 050712941949
교촌치킨-세곡점;교촌치킨;서울;강남구;자곡동;611 래미안 강남힐즈 611 래미안 강남힐즈 상가(635)동 1층 103호; 050712941949
잉카바베큐;;서울;강남구;세곡동;164-10 1층; 050718643467
60계치킨-서울세곡점;60계치킨;서울;강남구;자곡동;658 강남힐스테이트에코 1동 1층 120호; 050352947740
호식이두마리치킨-세곡점;호식이두마리치킨;서울;강남구;세곡동;525 강남데시앙파크 상가동 105호; 050712949785
호식이두마리치킨-세곡점;호식이두마리치킨;서울;강남구;세곡동;525 강남데시앙파크 상가동 105호; 050712949785
페리카나-수서점;페리카나;서울;강남구;수서동;707 수서주공영구임대아파트 112호; 050702790502
푸라닭-세곡점;푸라닭;서울;강남구;자곡동;600 강남푸르지오시티 1차 제지1층 12호; 050352957502
푸라닭-세곡점;푸라닭;서울;강남구;자곡동;600 강남푸르지오시티 1차 제지1층 12호; 050352957502
BBQ-자곡행운점;BBQ;서울;강남구;자곡동;600 강남푸르지오시티 1차 지하1층 B05호; 050352886728
BBQ-자곡행운점;BBQ;서울;강남구;자곡동;600 강남푸르지오시티 1차 지하1층 B05호; 050352886728
깐부치킨-일원점;깐부치킨;서울;강남구;일원동;687-1 1층; 050712976659
처갓집양념치킨-수서점;처갓집양념통닭;서울;강남구;수서동;725-1 목화오피스텔 1층 101호; 050352969116
처갓집양념치킨-수서점;처갓집양념통닭;서울;강남구;수서동;725-1 목화오피스텔 1층 101호; 050352969116
처갓집양념치킨-수서점;처갓집양념통닭;서울;강남구;수서동;725-1 목화오피스텔 1층 101호; 050352969116
처갓집양념치킨-수서점;처갓집양념통닭;서울;강남구;수서동;725-1 목화오피스텔 1층 101호; 050352969116
BHC-일원점;BHC;서울;강남구;일원동;627-11 옐로우하우스 1층; 050712971581
BHC-일원점;BHC;서울;강남구;일원동;627-11 옐로우하우스 1층; 050712971581
BHC-일원점;BHC;서울;강남구;일원동;627-11 옐로우하우스 1층; 050712971581
호식이두마리치킨-일원점;호식이두마리치킨;서울;강남구;일원동;662-1 지상1층; 050712929392
호식이두마리치킨-일원점;호식이두마리치킨;서울;강남구;일원동;662-1 지상1층; 050712929392
교촌치킨-일원1동점;교촌치킨;서울;강남구;일원동;645 645 지상 1층; 050352849405
교촌치킨-일원1동점;교촌치킨;서울;강남구;일원동;645 645 지상 1층; 050352849405
교촌치킨-일원1동점;교촌치킨;서울;강남구;일원동;645 645 지상 1층; 050352849405
BBQ-강남수서점;BBQ;서울;강남구;수서동;713 수서현대벤쳐빌 1164호; 050352980831
BBQ-강남수서점;BBQ;서울;강남구;수서동;713 수서현대벤쳐빌 1164호; 050352980831
또래오래-강남일원점;또래오래;서울;강남구;일원동;645-10 지상1층 103호;
또래오래-강남일원점;또래오래;서울;강남구;일원동;645-10 지상1층 103호;
BHC-강남역삼점;BHC;서울;강남구;역삼동;752-18 1층; 050352928461
BBQ-서초양재점;BBQ;서울;강남구;도곡동;950-6 1층 102호; 050718621423
BBQ-서초양재점;BBQ;서울;강남구;도곡동;950-6 1층 102호; 050718621423
맛있는집밥-본점;;서울;강남구;논현동;217-39 1층 오른쪽끝호; 050352910709
닭강정왕자떡볶이공주-신논현점;;서울;강남구;역삼동;603-4 지하1층 6호; 050352914732
신성식당;;서울;강남구;역삼동;706-20 한화 진넥스빌 706-20 한화 진넥스빌 지하1층 6호, 6-1호 주방68호;
쌍둥이식당;;서울;강남구;역삼동;706-20 한화 진넥스빌 706-20 한화 진넥스빌 지하1층 6호,6-1호 주방12호;
한솥도시락-논현힐탑점;한솥도시락;서울;강남구;논현동;222 102호;
한솥도시락-논현힐탑점;한솥도시락;서울;강남구;논현동;222 102호;
마시내탕수육-강남점;마시내탕수육;서울;강남구;논현동;153 지하1층 102호; 050352586100
리꼬리꼬;;서울;강남구;대치동;902 대치포스코더샵아파트 지층12호;
KFC-학동역점(심야);KFC;서울;강남구;논현동;208-7 1층;
KFC-역삼역점;KFC;서울;강남구;역삼동;642-10 송암II빌딩 1,2층; 050712921901
KFC-일원동점;KFC;서울;강남구;일원동;615-1 기호빌딩; 050712921977
KFC-강남구청역점;KFC;서울;강남구;삼성동;1 천마빌딩 103호; 050712922124
KFC-대치동점;KFC;서울;강남구;대치동;987-20 서진빌딩; 050712922029
KFC-압구정1점;KFC;서울;강남구;신사동;581 1층; 050712925875
KFC-학동역점;KFC;서울;강남구;논현동;208-7; 050712922032
바른치킨-매봉점;바른치킨;서울;강남구;도곡동;415-1 지상1층; 050352939559
영동옛날통닭-강남점;;서울;강남구;논현동;144-15 1층; 050352574391
버텍스미국식덮밥-논현점;버텍스미국식덮밥;서울;강남구;논현동;148 지상1층 101호 일부;
노랑통닭-강남자곡점;노랑통닭;서울;강남구;자곡동;651 강남유탑유블레스 111-1호; 050718660937
바른치킨-강남세곡점;바른치킨;서울;강남구;세곡동;587 강남지웰파인즈 1층 108호; 050712975646
바른치킨-대치점;바른치킨;서울;강남구;대치동;626 청실종합상가 102-가,나호; 050702865639
치킨매니아-강남송파점;치킨매니아;서울;강남구;수서동;738 동일아파트상가지하; 050352569803
지코바치킨-대치1호점;지코바;서울;강남구;대치동;922-27 대치4동우편취급소 1층 101호; 050718657139
바른치킨-개포점;바른치킨;서울;강남구;개포동;159-6; 050352932018
뉴욕치킨앤윙비어플러스;;서울;강남구;역삼동;646-4 2층;
지코바치킨-논현1호점;지코바;서울;강남구;논현동;212 1층 105호; 050352902574
세인트그릴;;서울;강남구;신사동;550-8 지상1층;
세인트그릴;;서울;강남구;신사동;550-8 지상1층;
세인트그릴;;서울;강남구;신사동;550-8 지상1층;
세인트그릴;;서울;강남구;신사동;550-8 지상1층;
세인트그릴;;서울;강남구;신사동;550-8 지상1층;
세인트그릴;;서울;강남구;신사동;550-8 지상1층;
세인트그릴;;서울;강남구;신사동;550-8 지상1층;
윙앤딥(WING&DIP);;서울;강남구;신사동;656-2 1층 1호;
윙앤딥(WING&DIP);;서울;강남구;신사동;656-2 1층 1호;
윙앤딥(WING&DIP);;서울;강남구;신사동;656-2 1층 1호;
브릭버거;;서울;강남구;신사동;572-1 1층; 050718619046
브릭버거;;서울;강남구;신사동;572-1 1층; 050718619046
지코바치킨-자곡1호점;지코바;서울;강남구;자곡동;662 강남 지웰홈스 102호(자곡동, 강남지웰홈스상가); 050718603891
지코바치킨-삼성1호점;지코바;서울;강남구;삼성동;26-34 지상1층 101호; 050352919004
402치킨;;서울;강남구;논현동;184-21 1층;
402치킨;;서울;강남구;논현동;184-21 1층;
402치킨;;서울;강남구;논현동;184-21 1층;
402치킨;;서울;강남구;논현동;184-21 1층;
402치킨;;서울;강남구;논현동;184-21 1층;
402치킨;;서울;강남구;논현동;184-21 1층;
402치킨;;서울;강남구;논현동;184-21 1층;
402치킨;;서울;강남구;논현동;184-21 1층;
신화불닭-강남점;;서울;강남구;논현동;218-15 두꺼비집 1층 101호; 050712957338
밤선비야식;;서울;강남구;논현동;162-16 지상101호; 050718616404
밤선비야식;;서울;강남구;논현동;162-16 지상101호; 050718616404
밤선비야식;;서울;강남구;논현동;162-16 지상101호; 050718616404
밤선비야식;;서울;강남구;논현동;162-16 지상101호; 050718616404
밤선비야식;;서울;강남구;논현동;162-16 지상101호; 050718616404
밤선비야식;;서울;강남구;논현동;162-16 지상101호; 050718616404
밤선비야식;;서울;강남구;논현동;162-16 지상101호; 050718616404
밤선비술안주;;서울;강남구;논현동;162-16 지상101호; 050718616395
밤선비술안주;;서울;강남구;논현동;162-16 지상101호; 050718616395
밤선비술안주;;서울;강남구;논현동;162-16 지상101호; 050718616395
밤선비술안주;;서울;강남구;논현동;162-16 지상101호; 050718616395
밤선비술안주;;서울;강남구;논현동;162-16 지상101호; 050718616395
밤선비술안주;;서울;강남구;논현동;162-16 지상101호; 050718616395
밤선비술안주;;서울;강남구;논현동;162-16 지상101호; 050718616395
밤선비닭발;;서울;강남구;논현동;162-16 지상101호; 050718616434
밤선비닭발;;서울;강남구;논현동;162-16 지상101호; 050718616434
밤선비닭발;;서울;강남구;논현동;162-16 지상101호; 050718616434
밤선비닭발;;서울;강남구;논현동;162-16 지상101호; 050718616434
밤선비닭발;;서울;강남구;논현동;162-16 지상101호; 050718616434
밤선비닭발;;서울;강남구;논현동;162-16 지상101호; 050718616434
밤선비닭발;;서울;강남구;논현동;162-16 지상101호; 050718616434
압구정해물&우삼겹떡볶이;;서울;강남구;신사동;638-6 B1층;
압구정해물&우삼겹떡볶이;;서울;강남구;신사동;638-6 B1층;
압구정해물&우삼겹떡볶이;;서울;강남구;신사동;638-6 B1층;
압구정해물&우삼겹떡볶이;;서울;강남구;신사동;638-6 B1층;
압구정해물&우삼겹떡볶이;;서울;강남구;신사동;638-6 B1층;
압구정분식-로데오점;;서울;강남구;신사동;638-6 B1층;
압구정분식-로데오점;;서울;강남구;신사동;638-6 B1층;
압구정분식-로데오점;;서울;강남구;신사동;638-6 B1층;
압구정분식-로데오점;;서울;강남구;신사동;638-6 B1층;
압구정분식-로데오점;;서울;강남구;신사동;638-6 B1층;
압구정볶음밥-로데오점;;서울;강남구;신사동;638-6 B1층;
압구정볶음밥-로데오점;;서울;강남구;신사동;638-6 B1층;
압구정볶음밥-로데오점;;서울;강남구;신사동;638-6 B1층;
압구정볶음밥-로데오점;;서울;강남구;신사동;638-6 B1층;
압구정볶음밥-로데오점;;서울;강남구;신사동;638-6 B1층;
로데오떡볶이&주먹밥;;서울;강남구;신사동;638-6 B1층;
로데오떡볶이&주먹밥;;서울;강남구;신사동;638-6 B1층;
로데오떡볶이&주먹밥;;서울;강남구;신사동;638-6 B1층;
로데오떡볶이&주먹밥;;서울;강남구;신사동;638-6 B1층;
로데오떡볶이&주먹밥;;서울;강남구;신사동;638-6 B1층;
로데오모듬떡볶이;;서울;강남구;신사동;638-6 B1층;
로데오모듬떡볶이;;서울;강남구;신사동;638-6 B1층;
로데오모듬떡볶이;;서울;강남구;신사동;638-6 B1층;
로데오모듬떡볶이;;서울;강남구;신사동;638-6 B1층;
로데오모듬떡볶이;;서울;강남구;신사동;638-6 B1층;
파파스토리떡볶이-본점;;서울;강남구;논현동;108 논현웰스톤 1층 125호;
파파스토리떡볶이-본점;;서울;강남구;논현동;108 논현웰스톤 1층 125호;
파파스토리떡볶이-본점;;서울;강남구;논현동;108 논현웰스톤 1층 125호;
파파스토리떡볶이-본점;;서울;강남구;논현동;108 논현웰스톤 1층 125호;
파파스토리떡볶이-본점;;서울;강남구;논현동;108 논현웰스톤 1층 125호;
준이네닭발싸군통닭-논현점;준이네닭발싸군통닭;서울;강남구;논현동;221-7 한양수자인 어반게이트 지하2층 B201호,B202호 주방1-1호;
닥치고떡볶이-강남직영점;닥치고떡볶이;서울;강남구;대치동;939-7 1층 101호;
닥치고떡볶이-강남직영점;닥치고떡볶이;서울;강남구;대치동;939-7 1층 101호;
닥치고떡볶이-강남직영점;닥치고떡볶이;서울;강남구;대치동;939-7 1층 101호;
닥치고떡볶이-강남직영점;닥치고떡볶이;서울;강남구;대치동;939-7 1층 101호;
닥치고떡볶이-강남직영점;닥치고떡볶이;서울;강남구;대치동;939-7 1층 101호;
닥치고떡볶이-강남직영점;닥치고떡볶이;서울;강남구;대치동;939-7 1층 101호;
닥치고떡볶이-강남직영점;닥치고떡볶이;서울;강남구;대치동;939-7 1층 101호;
닥치고떡볶이-강남직영점;닥치고떡볶이;서울;강남구;대치동;939-7 1층 101호;
닥치고떡볶이-강남직영점;닥치고떡볶이;서울;강남구;대치동;939-7 1층 101호;
닥치고떡볶이-강남직영점;닥치고떡볶이;서울;강남구;대치동;939-7 1층 101호;
신전떡볶이&분식;;서울;강남구;압구정동;426 현대아파트 상가2동 1층 5호; 050718633133
신전떡볶이&분식;;서울;강남구;압구정동;426 현대아파트 상가2동 1층 5호; 050718633133
신전떡볶이&분식;;서울;강남구;압구정동;426 현대아파트 상가2동 1층 5호; 050718633133
신전떡볶이&분식;;서울;강남구;압구정동;426 현대아파트 상가2동 1층 5호; 050718633133
신전떡볶이&분식;;서울;강남구;압구정동;426 현대아파트 상가2동 1층 5호; 050718633133
신전떡볶이&분식;;서울;강남구;압구정동;426 현대아파트 상가2동 1층 5호; 050718633133
신전떡볶이&분식;;서울;강남구;압구정동;426 현대아파트 상가2동 1층 5호; 050718633133
신전분식-가로수길점;신전분식;서울;강남구;압구정동;426 현대아파트 상가2동 1층 5호; 050718633132
신전분식-가로수길점;신전분식;서울;강남구;압구정동;426 현대아파트 상가2동 1층 5호; 050718633132
신전분식-가로수길점;신전분식;서울;강남구;압구정동;426 현대아파트 상가2동 1층 5호; 050718633132
신전분식-가로수길점;신전분식;서울;강남구;압구정동;426 현대아파트 상가2동 1층 5호; 050718633132
신전분식-가로수길점;신전분식;서울;강남구;압구정동;426 현대아파트 상가2동 1층 5호; 050718633132
신전분식-가로수길점;신전분식;서울;강남구;압구정동;426 현대아파트 상가2동 1층 5호; 050718633132
신전분식-가로수길점;신전분식;서울;강남구;압구정동;426 현대아파트 상가2동 1층 5호; 050718633132
신전떡볶이&오뎅튀김;;서울;강남구;압구정동;426 현대아파트 상가2동 1층 5호; 050718633131
신전떡볶이&오뎅튀김;;서울;강남구;압구정동;426 현대아파트 상가2동 1층 5호; 050718633131
신전떡볶이&오뎅튀김;;서울;강남구;압구정동;426 현대아파트 상가2동 1층 5호; 050718633131
신전떡볶이&오뎅튀김;;서울;강남구;압구정동;426 현대아파트 상가2동 1층 5호; 050718633131
신전떡볶이&오뎅튀김;;서울;강남구;압구정동;426 현대아파트 상가2동 1층 5호; 050718633131
신전떡볶이&오뎅튀김;;서울;강남구;압구정동;426 현대아파트 상가2동 1층 5호; 050718633131
신전떡볶이&오뎅튀김;;서울;강남구;압구정동;426 현대아파트 상가2동 1층 5호; 050718633131
